GEOID,Total_Population,Median_Household_Income,Pct_White,Pct_Black,Pct_Hispanic,Pct_Poverty,Pct_Bachelors_Plus
060377024003,864.0,87708.0,50.12,0.0,41.44,38.08,60.03
060377024004,994.0,192969.0,67.61,0.0,17.4,2.92,62.47
060377024005,837.0,136250.0,40.74,0.0,31.18,0.0,54.02
060377025011,940.0,220469.0,64.79,0.21,22.98,0.22,82.53
060377025014,1579.0,183462.0,66.12,0.0,7.47,0.0,75.91
060377025015,880.0,153658.0,64.32,3.64,14.55,0.0,48.63
060377025021,1324.0,227569.0,49.09,17.75,6.42,9.21,73.77
060377025022,1004.0,108199.0,50.2,13.65,12.05,9.46,78.82
060377025023,1952.0,97946.0,48.26,10.81,25.51,7.07,71.28
060377026001,598.0,145344.0,68.23,0.0,12.04,13.27,62.69
060377026002,821.0,125391.0,79.05,0.0,21.68,10.72,66.0
060377026003,592.0,85488.0,31.76,7.43,42.91,0.0,52.43
060377026004,1549.0,201250.0,57.13,4.07,19.69,1.68,85.12
060377026005,777.0,250001.0,65.38,2.96,14.03,2.19,65.66
060377026006,1716.0,92091.0,52.1,7.34,1.4,0.0,64.11
060377027001,885.0,183125.0,55.03,5.42,11.86,1.69,57.36
060377027002,830.0,213854.0,63.37,1.57,23.61,3.61,68.15
060377027003,648.0,126362.0,65.12,0.0,19.44,1.39,57.06
060377027004,986.0,170417.0,57.61,13.29,14.5,1.01,69.16
060377028011,2571.0,120034.0,26.29,1.91,21.59,16.59,57.23
060377028012,1457.0,99375.0,84.69,8.44,22.65,0.0,56.08
060377028013,1536.0,91250.0,45.7,0.0,4.49,3.58,53.26
060377028021,964.0,105231.0,63.9,3.63,39.21,12.86,48.53
060377028022,1302.0,144531.0,45.31,15.82,22.66,0.0,56.98
060377028031,775.0,126799.0,24.65,40.65,19.35,1.03,71.67
060377028032,1236.0,189331.0,37.3,1.78,60.84,1.39,56.26
060377029001,2174.0,140556.0,52.99,0.0,8.56,3.31,83.91
060377029002,2293.0,107438.0,84.91,1.96,9.64,0.0,76.28
060377029003,3121.0,144412.0,66.16,7.5,15.76,0.0,65.02
060377029004,1256.0,156510.0,67.44,9.39,0.0,0.0,93.95
060377030021,744.0,91563.0,23.79,55.38,10.62,2.69,47.15
060377030022,2125.0,174412.0,12.28,67.67,13.22,10.73,43.7
060377030023,3094.0,127083.0,10.76,64.32,16.39,12.02,58.14
060377030024,1471.0,139932.0,25.49,51.33,8.57,4.9,67.53
060377030031,2533.0,88376.0,33.83,17.17,7.19,9.91,64.93
060377030032,1561.0,125750.0,51.76,5.38,14.41,1.02,64.13
060377031001,731.0,208553.0,6.02,84.95,0.0,0.0,62.54
060377031003,1026.0,237602.0,21.83,52.24,6.53,4.48,83.45
060377031004,1300.0,128710.0,10.0,70.62,17.0,20.15,60.35
060377031005,709.0,119327.0,8.32,61.78,19.32,0.0,64.14
060377031006,1205.0,59102.0,8.55,72.53,11.54,33.53,36.61
060377032001,1507.0,62344.0,10.48,77.11,3.05,6.18,55.55
060377032002,1086.0,124170.0,11.6,80.48,7.0,0.0,77.34
060377032003,450.0,159667.0,34.0,50.44,0.0,0.0,82.18
060377032004,429.0,72177.0,6.29,77.86,8.86,18.03,33.52
060377032005,1286.0,153125.0,18.97,78.93,0.0,1.24,59.08
060377032006,917.0,76518.0,19.3,64.89,0.76,9.91,39.68
060378001011,3761.0,159143.0,78.14,2.1,8.0,1.73,70.6
060378001012,1954.0,244821.0,82.8,0.31,2.61,2.61,77.81
060378001031,3114.0,141099.0,66.63,0.32,16.6,8.35,48.33
060378001032,568.0,123050.0,91.55,0.0,0.0,7.75,70.98
060378001041,3921.0,144309.0,75.06,2.09,7.86,4.57,65.78
060378002021,1373.0,134607.0,91.55,0.0,1.97,8.08,58.89
060378002022,1452.0,249474.0,77.13,0.0,7.64,1.65,81.66
060378002023,3118.0,248079.0,88.97,5.97,2.79,8.34,70.55
060378002041,2313.0,216392.0,71.55,0.56,5.71,2.35,77.12
060378002042,1849.0,106563.0,84.86,0.76,4.54,8.76,58.36
060378002051,2392.0,83964.0,51.51,3.26,13.29,29.26,66.97
060378002052,1611.0,127821.0,64.43,1.99,18.13,2.43,66.32
060378002061,2079.0,250001.0,88.99,1.01,5.39,11.45,72.97
060378002062,1511.0,250001.0,80.01,8.47,5.96,1.39,73.76
060378003241,1279.0,108370.0,57.54,3.44,17.98,5.74,59.14
060378003242,1801.0,206000.0,66.13,0.83,7.94,2.89,61.32
060378003243,1865.0,234417.0,84.93,0.0,8.53,0.0,77.64
060378003244,1476.0,96875.0,76.15,0.0,5.15,7.99,49.9
060378003251,1994.0,127813.0,81.24,0.0,8.98,11.43,77.93
060378003252,1709.0,221204.0,94.62,0.35,4.74,2.46,68.0
060378003281,1267.0,250001.0,74.51,0.0,13.81,4.97,62.3
060378003331,2188.0,112120.0,72.17,1.83,5.26,9.61,57.21
060378003341,540.0,190040.0,91.85,0.0,3.89,2.04,46.25
060378003342,1776.0,163095.0,50.34,0.11,43.86,18.67,50.54
060378003343,1186.0,234500.0,83.47,4.22,10.62,2.89,82.53
060378003351,909.0,132393.0,78.77,0.0,15.07,3.85,59.2
060378003352,1883.0,182697.0,71.59,0.0,18.85,2.76,60.55
060378003353,706.0,67232.0,60.62,0.14,25.78,18.04,52.05
060378003354,798.0,200745.0,97.74,0.25,0.88,11.85,66.88
060378003361,2553.0,177264.0,65.26,0.0,28.63,3.6,74.17
060378003362,1394.0,250001.0,82.93,0.0,5.6,1.72,58.54
060378003372,2116.0,110898.0,65.12,0.85,19.38,9.69,66.35
060378003381,1014.0,158846.0,63.31,0.0,3.75,8.38,48.83
060378003382,1307.0,250001.0,72.3,0.0,28.54,7.65,72.18
060378003383,1520.0,248036.0,86.12,0.0,8.62,3.55,73.76
060378003384,1688.0,185263.0,81.28,0.0,3.55,0.0,82.48
060378003385,882.0,211719.0,66.55,1.13,4.76,3.3,73.18
060378004061,1160.0,210833.0,76.55,1.9,13.79,3.46,56.8
060378004062,788.0,218036.0,85.15,1.14,5.96,13.32,73.11
060378004101,3647.0,161875.0,64.57,6.06,12.37,8.89,79.06
060378004111,1760.0,250001.0,75.91,0.91,17.1,7.39,85.34
060378004112,715.0,126250.0,81.4,3.36,2.24,2.66,72.38
060378004121,1052.0,223682.0,91.44,0.95,5.04,6.86,55.63
060378004122,2636.0,156250.0,76.37,0.0,10.81,19.84,67.6
060378005041,2024.0,202763.0,80.34,1.24,7.95,19.06,70.18
060378005061,1254.0,182083.0,75.76,0.72,6.7,2.47,68.86
060378005062,284.0,189545.0,59.86,4.93,12.68,12.32,62.55
060378005063,1499.0,250001.0,79.39,0.0,8.01,5.54,83.04
060379001021,633.0,44946.0,59.87,2.21,53.55,10.08,11.7
060379001031,2044.0,49866.0,76.03,1.96,47.65,18.93,12.42
060379001032,2690.0,65910.0,50.48,6.62,72.23,15.71,14.64
060379001033,1847.0,61882.0,53.65,17.05,54.9,10.34,11.79
060379001041,2441.0,65417.0,30.44,12.25,66.24,11.88,10.4
060379001042,2366.0,59161.0,29.71,5.75,76.2,15.77,7.24
060379001043,2103.0,60625.0,42.94,0.0,64.29,8.7,13.78
060379003011,4678.0,82165.0,35.34,22.38,43.33,15.89,17.79
060379005011,2169.0,72969.0,18.49,13.92,68.79,9.68,7.84
060379005012,3781.0,91419.0,35.57,28.06,46.13,7.14,13.38
060379005013,2013.0,57852.0,23.4,25.04,50.32,12.42,14.23
060379005041,1707.0,56806.0,15.52,13.94,72.0,39.31,7.29
060379005042,2542.0,64688.0,20.57,26.08,53.89,11.72,31.93
060379005043,2343.0,105017.0,23.3,33.67,36.58,3.45,21.18
060379005051,2420.0,83243.0,23.93,24.63,57.98,28.4,15.6
060379005052,1984.0,80130.0,26.81,30.14,62.05,20.31,11.66
060379005061,2484.0,78780.0,33.09,31.28,42.71,23.19,18.16
060379005062,2588.0,81583.0,27.63,26.74,55.02,5.18,11.85
060379005081,1690.0,89350.0,44.67,19.64,46.51,31.89,29.26
060379005082,2026.0,101786.0,50.89,15.4,54.69,11.99,19.82
060379005091,2566.0,69022.0,53.2,10.64,35.62,16.1,11.96
060379005092,1282.0,58482.0,48.52,31.28,47.35,33.23,13.13
060379005101,2050.0,62321.0,5.9,41.76,45.41,14.05,28.73
060379005102,1268.0,46534.0,12.38,51.58,25.16,26.73,23.62
060379006021,2738.0,54123.0,32.62,6.06,72.06,16.45,8.63
060379006022,2711.0,53077.0,34.38,25.78,44.82,3.21,14.11
060379006061,3220.0,59875.0,21.34,27.67,56.18,15.16,9.96
060379006062,1456.0,46680.0,16.55,55.15,27.68,7.76,2.76
060379006071,1884.0,76667.0,49.31,16.61,43.31,12.57,5.17
060379006072,3069.0,72029.0,32.71,9.12,79.08,14.69,8.86
060379006081,2401.0,76613.0,30.78,7.58,72.76,11.33,10.61
060379006082,1529.0,75396.0,6.54,35.64,53.7,20.08,16.44
060379006091,1353.0,44135.0,13.6,5.03,76.87,27.05,7.92
060379006092,2182.0,109306.0,23.51,31.9,51.65,7.84,5.46
060379006093,1628.0,23750.0,11.3,44.35,26.41,46.38,9.66
060379006101,1369.0,28305.0,35.5,30.02,55.95,14.9,4.96
060379006102,1944.0,42083.0,33.08,0.87,77.62,2.52,7.88
060379006111,1962.0,62019.0,8.97,21.46,55.2,17.02,20.92
060379006112,2473.0,101848.0,7.84,22.6,67.61,7.64,11.74
060379007011,1544.0,48145.0,7.38,45.14,47.47,38.28,8.59
060379007012,823.0,51118.0,22.24,26.25,65.49,29.77,3.96
060379007013,1438.0,95820.0,32.75,14.39,49.44,14.47,17.12
060379007014,1039.0,58314.0,50.24,24.35,46.2,2.21,10.19
060379007031,1990.0,67438.0,42.71,31.91,25.48,20.87,39.36
060379007032,850.0,73393.0,34.71,43.06,38.0,9.65,24.68
060379007033,2332.0,55772.0,28.64,43.7,32.46,19.51,14.41
060379007041,2241.0,74046.0,33.2,36.46,37.26,7.27,22.53
060379007042,1154.0,47192.0,29.03,33.19,27.3,22.8,26.47
060379007051,1083.0,96189.0,43.77,17.73,17.73,5.37,58.15
060379007052,2127.0,37324.0,67.56,2.96,41.84,24.44,22.24
060379008041,2084.0,44468.0,17.61,29.32,64.78,27.05,5.57
060379008042,1474.0,60682.0,42.54,8.62,60.65,29.31,11.47
060379008051,1268.0,104183.0,26.81,1.26,60.41,2.37,15.52
060379008052,2731.0,87589.0,41.19,8.6,56.61,11.66,15.14
060379008053,1957.0,101429.0,64.74,9.4,29.38,10.4,15.52
060379008061,2628.0,45665.0,20.32,42.12,30.97,34.63,3.03
060379008062,1714.0,20747.0,43.58,18.96,33.9,34.89,12.52
060379008071,1861.0,103005.0,20.15,48.9,24.61,0.59,31.38
060379008072,2336.0,72484.0,20.29,47.86,31.08,11.17,5.6
060379008081,2294.0,55250.0,52.09,11.51,57.63,39.95,13.35
060379008082,2753.0,69667.0,18.6,25.94,53.83,17.8,19.41
060379009011,2183.0,41539.0,40.86,20.89,52.04,22.22,11.75
060379009012,1069.0,113017.0,68.19,8.33,22.64,16.74,10.25
060379009021,1102.0,79750.0,60.8,0.0,35.12,4.99,31.05
060379009022,286.0,43750.0,68.53,8.04,18.88,2.1,18.18
060379010071,1280.0,67387.0,62.89,9.92,30.47,8.32,16.5
060379010072,824.0,118750.0,40.41,16.99,29.73,3.9,34.92
060379010081,1805.0,102844.0,22.33,18.23,41.88,9.31,24.78
060379010082,1463.0,77308.0,27.27,39.78,32.6,2.68,30.05
060379010091,3186.0,104464.0,40.02,9.23,46.83,13.37,20.23
060379010092,1297.0,54293.0,68.62,17.58,29.38,36.39,16.54
060379010093,1391.0,103833.0,70.17,8.84,37.17,13.8,35.0
060379010101,1047.0,111827.0,64.57,3.63,34.48,12.42,29.13
060379010102,1510.0,40336.0,51.85,12.19,45.89,49.73,11.46
060379010103,1670.0,59293.0,29.64,12.04,60.9,32.93,6.41
060379010104,1275.0,103929.0,48.63,23.84,31.61,13.28,34.8
060379010111,2347.0,117321.0,31.15,26.2,28.46,9.97,25.16
060379010112,1700.0,80921.0,48.59,13.88,45.53,18.94,29.96
060379010113,812.0,84974.0,60.1,2.46,14.9,9.24,57.14
060379010121,1277.0,192750.0,20.05,26.31,53.95,10.1,30.39
060379010122,5088.0,127180.0,37.03,5.17,42.24,4.93,32.48
060379010131,1381.0,146250.0,51.99,12.53,30.63,8.76,36.26
060379010132,1997.0,109271.0,37.06,13.57,46.32,4.46,30.47
060379010141,1752.0,101364.0,52.91,11.24,40.07,12.39,34.79
060379010142,3302.0,122333.0,42.67,16.23,37.67,8.67,38.02
060379011011,2421.0,109315.0,59.19,7.77,46.55,9.67,18.64
060379011012,3268.0,97250.0,59.73,19.06,30.05,8.66,56.24
060379011021,1421.0,78841.0,73.33,7.95,25.83,3.38,18.79
060379011022,1620.0,91972.0,49.57,10.99,38.7,3.52,30.83
060379011023,2371.0,113750.0,51.92,19.19,38.46,19.19,21.28
060379012091,951.0,68333.0,57.83,3.15,39.64,19.59,16.53
060379012101,1637.0,104000.0,80.88,2.69,14.84,4.95,23.96
060379012141,3017.0,108479.0,68.11,5.17,30.23,12.24,29.44
060379012142,1910.0,157361.0,38.17,14.45,31.52,7.7,32.96
060379012151,1692.0,79354.0,73.58,2.42,51.48,25.34,23.84
060379012152,1904.0,42639.0,61.4,8.67,32.04,14.74,20.82
060379012161,2602.0,113833.0,70.02,2.73,32.82,6.76,33.21
060379012171,1536.0,129659.0,68.42,0.0,18.55,4.49,32.64
060379012181,2404.0,160921.0,43.51,9.57,23.46,0.37,45.71
060379013001,1862.0,63333.0,41.19,2.04,63.43,29.16,14.8
060379100021,3194.0,79647.0,38.73,0.0,88.85,26.99,12.08
060379100022,2203.0,56927.0,34.5,0.0,64.32,3.56,5.45
060379100023,1800.0,100774.0,61.11,0.0,56.89,13.61,10.07
060379102101,3921.0,144050.0,42.8,7.42,29.74,0.46,46.15
060379102102,1130.0,119792.0,60.97,15.84,29.82,10.44,24.86
060379102103,2115.0,128164.0,41.84,1.04,50.35,0.0,40.74
060379102111,1751.0,201979.0,66.99,5.2,22.9,4.23,31.21
060379102121,1770.0,142920.0,70.34,1.64,31.41,1.02,22.33
060379102122,1552.0,65667.0,42.65,13.53,38.4,25.71,21.17
060379102131,1464.0,142237.0,59.08,0.55,48.91,4.03,17.0
060379102141,1380.0,105603.0,32.68,20.36,41.01,3.33,33.6
060379102142,1667.0,142125.0,44.09,17.88,53.39,5.58,45.45
060379102143,2546.0,108625.0,36.92,15.12,54.01,4.93,35.72
060379102151,820.0,133090.0,48.41,12.56,36.83,2.44,39.92
060379102152,3516.0,139659.0,23.49,16.64,45.99,3.76,24.82
060379102153,2607.0,60833.0,42.88,14.96,60.95,2.38,13.36
060379102161,1255.0,103934.0,40.16,2.79,48.92,3.67,31.86
060379102162,3909.0,113654.0,59.53,14.86,37.32,12.98,21.87
060379102171,2349.0,141607.0,14.22,25.5,48.28,5.25,49.27
060379102172,3329.0,118264.0,35.33,18.92,55.0,16.64,24.2
060379102181,1989.0,105809.0,57.57,4.98,38.11,12.17,25.95
060379102182,1358.0,45875.0,24.89,30.63,45.51,17.45,11.12
060379102183,916.0,77344.0,78.06,0.11,35.04,9.61,41.03
060379103011,1230.0,93404.0,55.93,0.0,52.52,10.11,36.12
060379103012,3183.0,121029.0,68.21,1.63,26.8,10.56,18.69
060379103021,866.0,141042.0,65.24,0.0,63.28,0.0,20.07
060379103022,998.0,56786.0,37.68,1.8,24.65,6.41,17.92
060379103023,2470.0,148674.0,46.28,3.56,56.84,10.73,26.78
060379103024,2062.0,69511.0,80.89,7.57,36.81,2.47,22.98
060379104012,3936.0,95139.0,39.25,12.6,53.02,5.05,29.46
060379104013,1962.0,86222.0,35.73,23.96,36.19,13.38,18.67
060379104041,1090.0,73750.0,23.03,16.7,68.9,12.39,8.44
060379104042,3315.0,57533.0,26.52,18.94,50.32,12.98,13.27
060379104051,2273.0,54674.0,21.25,10.78,79.23,31.19,7.87
060379104052,1699.0,59145.0,26.37,8.24,69.69,33.2,1.67
060379104053,1879.0,32279.0,22.72,33.53,60.62,29.54,8.82
060379105011,1237.0,32931.0,26.43,28.86,58.37,28.76,3.92
060379105012,2669.0,41685.0,17.27,42.11,50.62,31.1,9.72
060379105013,1813.0,33548.0,28.68,35.74,55.76,43.35,5.67
060379105021,1712.0,54423.0,35.98,9.64,80.61,24.81,15.36
060379105022,2589.0,35200.0,9.77,21.55,81.11,28.2,1.53
060379105041,1536.0,72139.0,29.36,35.74,49.02,0.98,6.48
060379105042,2010.0,73438.0,30.7,14.13,78.81,14.76,15.65
060379105043,486.0,33885.0,69.34,0.0,60.91,10.49,17.62
060379105051,1206.0,74080.0,25.54,1.41,81.59,3.57,9.81
060379105052,1966.0,62813.0,21.92,9.77,73.5,7.48,15.35
060379106011,1600.0,80806.0,55.75,14.25,66.06,17.84,4.3
060379106012,2546.0,65921.0,22.62,5.15,94.46,14.88,3.2
060379106013,2349.0,93156.0,31.25,8.9,71.6,9.71,7.85
060379106021,2387.0,59129.0,32.8,19.23,57.69,27.23,15.85
060379106022,2283.0,43750.0,28.03,17.48,68.68,24.09,8.16
060379106051,2732.0,77159.0,30.16,11.02,75.29,17.81,9.2
060379106052,2381.0,42448.0,42.63,5.59,67.11,29.81,9.18
060379106061,2235.0,78125.0,32.3,2.51,81.48,17.71,5.99
060379106062,1004.0,81136.0,20.42,7.47,68.92,19.52,9.09
060379106071,2130.0,76912.0,43.38,7.18,67.42,28.23,9.28
060379106072,2095.0,55694.0,29.79,9.31,78.71,23.77,9.18
060379106081,2730.0,64613.0,23.99,7.58,76.37,17.75,14.57
060379106082,1293.0,90110.0,15.7,22.43,66.9,7.97,5.77
060379107061,3393.0,116364.0,16.65,9.93,79.1,2.78,12.29
060379107062,3431.0,101136.0,22.82,18.27,65.75,14.95,11.97
060379107071,868.0,60813.0,59.91,10.83,50.23,34.68,10.0
060379107072,4324.0,81411.0,30.39,15.22,68.89,14.99,11.01
060379107091,1712.0,100781.0,46.44,4.5,49.47,5.9,17.12
060379107121,3251.0,98977.0,27.68,10.46,71.02,12.72,13.72
060379107131,2017.0,72500.0,52.06,6.0,80.76,13.68,5.56
060379107132,1911.0,96439.0,6.65,6.38,87.49,29.68,16.63
060379107133,3229.0,81351.0,16.01,25.24,66.09,27.72,14.57
060379107141,2494.0,79861.0,22.21,11.83,75.74,11.27,10.83
060379107142,1558.0,72188.0,35.04,5.2,83.76,5.78,14.79
060379107151,2762.0,108333.0,13.03,13.61,69.8,7.94,8.53
060379107152,1854.0,58542.0,17.91,3.24,78.32,29.56,14.38
060379107153,2390.0,88929.0,6.95,10.21,78.74,10.25,9.09
060379107161,3501.0,88750.0,29.76,17.77,65.98,15.8,10.91
060379107162,2776.0,93861.0,27.88,9.94,77.2,9.83,15.23
060379107171,2277.0,87969.0,25.38,10.63,79.49,4.44,16.18
060379107181,3385.0,112826.0,17.7,4.55,81.45,8.06,10.75
060379107182,422.0,96786.0,9.72,13.74,58.77,2.84,26.57
060379107183,1729.0,87975.0,53.79,2.31,95.55,1.74,15.69
060379107192,3283.0,97276.0,26.2,26.74,67.1,10.87,2.1
060379107201,3378.0,48125.0,24.27,10.45,76.82,24.56,4.1
060379107202,1942.0,96944.0,30.23,24.61,58.81,17.97,13.1
060379107211,3065.0,40048.0,55.14,8.68,48.19,18.53,10.12
060379107212,758.0,96563.0,41.69,7.78,68.21,7.52,0.18
060379108041,3060.0,140726.0,78.79,0.0,35.42,5.65,33.41
060379108071,2887.0,119327.0,60.55,3.08,22.97,20.57,38.24
060379108072,3067.0,160500.0,54.74,4.83,31.72,4.94,36.88
060379108081,2473.0,104507.0,68.38,9.5,33.44,0.57,30.26
060379108082,1445.0,124018.0,43.53,0.76,64.01,4.43,20.97
060379108091,2297.0,167083.0,62.86,1.92,21.9,6.44,46.55
060379108101,2849.0,155139.0,66.51,4.95,20.99,3.79,38.27
060379108141,1846.0,129107.0,71.94,0.05,31.91,10.95,25.94
060379108142,1262.0,118846.0,66.56,0.16,24.33,7.05,24.02
060379108151,2249.0,123454.0,48.38,0.0,49.49,7.81,27.12
060379108152,2377.0,90563.0,70.13,2.27,23.1,15.57,28.47
060379108153,526.0,65625.0,75.67,8.56,19.01,9.3,12.0
060379110011,1004.0,80272.0,72.41,0.0,29.48,19.82,15.75
060379110013,1770.0,88750.0,54.92,0.34,45.76,5.82,22.57
060379111001,3767.0,59259.0,27.5,2.34,85.74,23.89,10.8
060379111002,1774.0,66563.0,44.19,0.0,82.64,19.22,5.18
060379111003,1790.0,66250.0,30.84,8.83,81.34,16.54,4.99
060379200131,1562.0,79188.0,36.94,4.55,18.18,19.4,35.07
060379200132,2686.0,134028.0,72.6,2.23,21.18,10.57,49.48
060379200133,3622.0,145893.0,38.82,17.5,28.33,15.16,52.77
060379200151,2922.0,177909.0,54.59,6.84,23.34,2.53,53.78
060379200152,3461.0,228583.0,76.77,0.52,19.1,0.17,51.5
060379200161,1323.0,107083.0,80.12,3.48,13.61,4.53,42.6
060379200162,3681.0,179286.0,55.09,3.37,38.11,1.33,56.83
060379200171,1393.0,170506.0,59.01,3.95,40.99,4.82,31.57
060379200172,1458.0,135927.0,66.53,2.47,18.52,0.96,25.14
060379200173,1410.0,139375.0,61.49,0.0,48.87,0.36,23.23
060379200181,1023.0,132917.0,59.73,0.0,40.37,13.98,25.72
060379200182,1035.0,162500.0,83.86,0.97,11.59,0.0,42.43
060379200201,1677.0,86389.0,63.74,0.0,40.13,2.8,34.39
060379200202,2684.0,143324.0,63.08,0.11,29.47,1.94,23.63
060379200203,1632.0,94743.0,60.54,0.0,32.97,4.72,39.76
060379200281,2781.0,168315.0,51.49,3.02,23.44,0.0,21.15
060379200282,1425.0,134261.0,31.86,4.42,12.21,0.0,55.91
060379200283,4534.0,121797.0,24.66,3.64,54.32,0.45,48.88
060379200291,1564.0,124531.0,56.01,1.21,33.44,7.1,35.16
060379200292,1346.0,64778.0,54.31,2.23,42.35,0.74,6.24
060379200293,831.0,112795.0,66.79,2.77,71.6,7.29,24.6
060379200301,1001.0,130579.0,62.54,15.78,44.36,9.29,29.52
060379200302,1700.0,107450.0,52.59,2.18,40.82,4.76,42.2
060379200303,3053.0,145737.0,39.04,9.07,37.08,8.22,38.74
060379200311,812.0,72500.0,57.76,0.0,53.2,8.5,1.3
060379200312,2661.0,70455.0,78.05,0.94,14.32,7.35,38.1
060379200313,720.0,29776.0,70.28,1.53,17.92,11.25,16.12
060379200314,1924.0,110639.0,45.37,0.0,44.54,23.49,47.79
060379200341,3250.0,165457.0,43.2,13.2,36.89,3.91,41.84
060379200342,1068.0,118548.0,61.61,11.8,45.13,19.38,38.66
060379200351,3217.0,80400.0,29.53,5.5,60.27,5.66,26.43
060379200352,2924.0,113060.0,65.36,3.9,53.35,33.38,46.43
060379200353,821.0,118707.0,79.54,0.0,38.61,0.0,21.05
060379200354,824.0,140978.0,22.21,0.0,77.31,3.03,2.54
060379200355,1194.0,131194.0,66.25,0.0,67.59,4.27,9.75
060379200381,787.0,59659.0,30.24,3.68,63.66,3.68,25.24
060379200382,2311.0,71064.0,29.42,1.47,84.25,17.61,9.37
060379200391,1615.0,135385.0,46.75,1.67,46.87,7.18,29.3
060379200401,3270.0,118000.0,44.65,14.19,43.58,2.66,28.41
060379200411,3072.0,121844.0,36.52,15.36,39.88,7.08,38.65
060379200421,1558.0,116429.0,19.77,0.06,60.59,6.88,29.91
060379200422,1012.0,188317.0,51.38,1.38,37.35,1.38,27.62
060379200423,1292.0,143822.0,56.58,0.0,35.99,12.54,29.91
060379200424,1897.0,81711.0,34.63,16.13,53.66,5.85,37.1
060379200425,1081.0,137672.0,38.39,0.0,12.67,3.05,62.87
060379200431,3665.0,146818.0,52.96,7.75,22.37,4.04,49.24
060379200432,4938.0,182121.0,44.73,5.06,35.3,9.64,35.1
060379200441,2081.0,116705.0,51.18,5.72,34.41,7.38,37.58
060379200442,545.0,81000.0,60.92,2.2,58.9,11.01,17.77
060379200451,631.0,119792.0,64.5,1.9,15.69,3.01,43.48
060379200452,2795.0,176563.0,78.68,0.0,31.13,2.04,43.65
060379200453,1015.0,102639.0,57.93,1.48,27.29,6.31,34.31
060379200461,3605.0,95273.0,43.66,5.1,63.11,4.36,19.5
060379200471,4414.0,69973.0,21.84,3.31,85.84,28.25,10.94
060379200473,1854.0,64688.0,35.98,0.54,49.3,6.63,25.55
060379200481,2108.0,108611.0,56.93,2.61,57.59,3.37,15.98
060379200482,1402.0,67250.0,42.37,3.21,42.37,27.1,21.07
060379200483,1992.0,130128.0,47.74,0.3,72.49,6.58,8.87
060379200491,908.0,105208.0,71.26,4.3,27.53,30.95,20.92
060379200492,5225.0,201420.0,66.41,3.37,22.74,3.6,47.91
060379200501,1024.0,60962.0,81.54,2.64,13.48,21.44,23.26
060379201021,1204.0,51790.0,35.22,0.0,26.16,14.45,47.51
060379201022,674.0,110719.0,59.35,1.48,37.09,11.58,18.76
060379201023,2856.0,121657.0,57.6,1.75,28.36,3.54,30.77
060379201041,2897.0,122383.0,61.24,0.48,29.48,5.34,37.84
060379201061,3576.0,109268.0,42.51,3.27,58.11,5.45,20.72
060379201091,1812.0,95350.0,66.56,0.0,15.95,2.92,42.7
060379201092,2059.0,118309.0,47.01,8.4,15.98,10.68,34.68
060379201093,775.0,148083.0,64.9,0.0,12.26,6.32,69.84
060379201101,975.0,169583.0,68.41,0.0,13.54,2.56,54.33
060379201102,1916.0,126122.0,52.51,0.0,26.1,8.77,42.41
060379201111,1483.0,132000.0,76.8,0.0,26.64,5.87,36.2
060379201112,1582.0,137396.0,74.84,2.78,19.09,2.47,40.81
060379201122,1361.0,145982.0,58.93,1.4,19.03,4.61,36.21
060379201123,1344.0,140833.0,79.39,0.0,33.26,0.67,71.89
060379201141,1441.0,117352.0,70.58,0.0,16.93,12.98,71.93
060379201142,1908.0,149531.0,48.64,6.66,7.7,1.07,51.89
060379201143,737.0,147125.0,43.15,1.76,18.45,0.0,66.06
060379201144,1272.0,93409.0,54.64,3.62,44.03,12.42,64.1
060379201151,885.0,202885.0,62.37,0.0,14.46,1.81,56.18
060379201152,901.0,116103.0,67.81,2.77,23.31,7.33,50.28
060379201153,2262.0,75122.0,40.1,16.93,18.52,1.68,32.26
060379201161,492.0,132813.0,74.59,0.0,28.25,2.03,22.08
060379201162,2522.0,130417.0,63.64,0.0,37.75,10.51,44.32
060379201163,1935.0,149000.0,71.99,2.43,25.17,0.0,53.77
060379201181,1891.0,112417.0,38.66,1.37,58.96,2.54,39.62
060379201182,1737.0,169259.0,47.38,0.81,46.4,1.21,36.95
060379201183,2620.0,200682.0,55.69,2.06,34.66,1.37,40.87
060379201191,1813.0,208289.0,52.07,5.96,33.65,5.18,48.65
060379201201,3203.0,207143.0,48.55,9.99,18.89,5.99,59.99
060379201202,842.0,250001.0,57.24,0.0,19.48,0.0,65.94
060379201211,2753.0,139481.0,42.1,16.35,8.65,6.0,64.05
060379201212,4149.0,204531.0,45.72,11.35,22.58,3.64,59.69
060379201213,4065.0,161029.0,37.88,4.06,25.12,2.44,68.11
060379203031,1564.0,138750.0,53.01,7.48,5.82,6.46,64.63
060379203121,2524.0,153810.0,30.74,0.0,68.9,5.95,52.37
060379203122,1604.0,54115.0,77.37,0.87,23.82,6.48,32.69
060379203123,2270.0,107987.0,43.04,6.34,47.71,14.14,36.56
060379203131,1424.0,126534.0,57.16,0.84,28.79,7.75,31.09
060379203132,1421.0,133750.0,44.9,0.84,40.89,0.84,26.06
060379203133,2176.0,224777.0,52.02,1.1,44.12,0.87,52.77
060379203141,2322.0,137067.0,51.51,0.39,35.4,13.09,38.26
060379203142,836.0,126974.0,67.94,1.44,20.45,3.71,41.31
