time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1682334000,100,63,1006.69,3.0,3.0,3.0,133597
1685602800,100,68,1008.41,0.2,0.2,0.2,133597
1687086000,100,69,1008.13,6.5,6.5,6.1,133597
1687122000,58,79,1008.53,3.7,3.7,3.4,133597
1687046400,70,78,1007.89,4.8,4.8,4.5,133597
1687064400,100,70,1009.59,8.0,8.0,7.6,133597
1686481200,100,68,1006.39,0.0,0.0,0.0,133597
1676131200,55,68,1008.5,0.1,0.1,0.0,133597
1686729600,100,69,1010.02,2.2,2.2,2.0,133597
1686751200,100,70,1010.2,2.7,2.7,2.6,133597
1686758400,99,70,1010.51,3.0,3.0,2.9,133597
1677816000,59,57,1014.62,5.9,6.4,6.0,133597
1677862800,63,60,1012.29,4.0,4.0,3.8,133597
1677819600,67,56,1014.73,1.2,1.2,1.2,133597
1674990000,84,59,1009.27,0.7,0.7,0.7,133597
1675018800,56,64,1008.98,0.0,0.0,0.0,133597
1673125200,55,66,1015.39,17.7,17.7,17.1,133597
1673132400,53,67,1015.01,12.5,12.5,11.6,133597
1673060400,69,61,1017.33,16.7,16.7,15.6,133597
1677218400,76,55,1013.1,0.0,0.0,0.0,133597
1677240000,76,56,1011.32,0.0,0.0,0.0,133597
1678179600,70,58,1016.37,0.0,0.0,0.0,133597
1674914400,83,56,1010.58,17.2,17.2,17.1,133597
1686178800,56,76,1010.52,0.0,0.0,0.0,133597
1686106800,68,70,1008.17,0.0,0.0,0.0,133597
1681783200,76,65,1008.88,7.9,7.9,7.5,133597
1681851600,45,72,1011.0,0.9,0.9,0.6,133597
1673776800,100,63,1005.37,4.0,4.0,3.4,133597
1681945200,37,71,1012.05,0.9,0.9,0.7,133597
1681934400,36,74,1012.87,1.6,1.6,1.2,133597
1685278800,100,66,1008.65,16.8,16.8,16.5,133597
1687284000,53,80,1011.46,16.2,16.2,15.7,133597
1687240800,82,70,1010.88,0.7,0.7,0.4,133597
1687269600,88,72,1011.16,2.9,2.9,2.6,133597
1687244400,90,70,1010.83,0.8,0.8,0.7,133597
1673157600,62,60,1017.0,12.6,12.7,12.3,133597
1673190000,90,57,1017.57,24.0,24.3,24.2,133597
1673215200,52,69,1015.56,6.9,6.9,6.5,133597
1683788400,100,65,1012.14,0.2,0.2,0.1,133597
1685080800,85,68,1008.95,0.2,0.2,0.1,133597
1685070000,81,68,1008.22,0.3,0.3,0.2,133597
1685134800,46,77,1009.68,0.0,0.0,0.0,133597
1682866800,100,62,1009.01,18.5,18.5,18.1,133597
1682841600,100,65,1010.26,21.2,21.2,20.6,133597
1674511200,25,66,1011.69,0.0,0.0,0.0,133597
1673352000,100,64,1012.43,0.0,0.0,0.0,133597
1677654000,100,58,1008.39,0.0,0.0,0.0,133597
1677668400,100,58,1003.71,0.0,0.0,0.0,133597
1681948800,36,71,1011.77,0.8,0.8,0.7,133597
1683939600,73,72,1007.63,4.4,4.4,4.0,133597
1673992800,43,64,1007.89,0.0,0.0,0.0,133597
1686031200,81,68,1008.39,1.0,1.0,0.8,133597
1686056400,59,67,1007.3,2.1,2.1,1.9,133597
1687813200,55,79,1008.36,3.5,3.5,3.3,133597
1677898800,75,60,1009.48,8.9,8.9,8.3,133597
1685804400,76,73,1009.54,10.6,10.6,10.2,133597
1678500000,100,59,1012.01,0.0,0.0,0.1,133597
1682118000,16,91,1010.02,0.4,0.4,0.1,133597
1682035200,21,84,1013.16,1.8,1.8,1.5,133597
1679335200,80,68,1009.98,0.0,0.0,0.0,133597
1684810800,100,70,1008.38,4.4,4.4,4.2,133597
1684875600,74,76,1009.95,0.8,0.8,0.7,133597
1678759200,95,65,1013.86,0.5,0.5,0.5,133597
1678784400,100,60,1013.57,17.5,17.5,16.9,133597
1678827600,100,62,1012.66,16.1,16.1,16.0,133597
1678788000,100,61,1012.84,26.7,26.8,26.2,133597
1683568800,54,76,1013.11,0.2,0.2,0.1,133597
1683518400,80,67,1013.01,0.3,0.3,0.2,133597
1683540000,100,65,1012.04,0.1,0.1,0.0,133597
1674291600,56,53,1020.51,1.3,1.3,1.6,133597
1674259200,46,65,1018.2,0.1,0.1,0.0,133597
1674320400,35,65,1022.32,5.2,5.2,4.9,133597
1674295200,63,53,1020.67,4.9,4.9,5.0,133597
1674111600,64,56,1016.97,0.1,0.1,0.1,133597
1683090000,65,63,1009.44,0.0,0.0,0.0,133597
1683100800,73,61,1008.64,0.0,0.0,0.0,133597
1680696000,69,55,1014.79,0.1,0.1,0.1,133597
1684544400,90,72,1012.36,5.0,5.0,4.5,133597
1678093200,86,60,1015.69,0.0,0.0,0.0,133597
1678122000,55,64,1017.19,0.8,0.8,0.8,133597
1678064400,66,63,1014.5,0.0,0.0,0.0,133597
1677009600,59,68,1004.8,5.3,5.3,4.9,133597
1676170800,58,61,1008.7,0.1,0.1,0.0,133597
1676242800,52,64,1006.04,0.0,0.0,0.0,133597
1676160000,48,64,1007.63,0.0,0.0,0.0,133597
1680836400,18,70,1011.01,2.3,2.3,2.1,133597
1677106800,40,59,1006.31,0.0,0.0,0.0,133597
1677078000,41,56,1004.57,0.0,0.0,0.0,133597
1677052800,50,55,1000.18,0.1,0.1,0.1,133597
1678885200,100,65,1008.4,0.0,0.0,0.0,133597
1679929200,32,61,1015.74,7.6,7.6,7.2,133597
1675605600,100,63,1017.54,0.2,0.2,0.2,133597
1675616400,70,69,1019.12,0.0,0.0,0.0,133597
1679209200,46,67,1011.01,8.1,8.1,7.5,133597
1679212800,43,68,1011.21,4.4,4.4,4.2,133597
1679248800,95,65,1010.94,5.0,5.0,4.9,133597
1680634800,26,66,1015.35,0.0,0.0,0.0,133597
1678712400,100,62,1015.98,14.2,14.2,13.5,133597
1678698000,100,62,1016.51,0.0,0.0,0.0,133597
1678636800,100,67,1016.32,0.2,0.2,0.2,133597
1684263600,59,78,1012.49,3.3,3.3,3.1,133597
1684202400,100,71,1013.09,7.9,7.9,7.5,133597
