time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1672545600,71.0,65.0,996.9,2.4,2.4,3.7,1680
1675771200,43.0,54.0,1009.52,3.2,3.2,5.8,1680
1672934400,65.0,64.0,1003.71,1.0,1.0,1.8,1680
1672948800,63.0,69.0,1003.98,2.3,2.3,3.7,1680
1685113200,48.0,72.0,1000.66,3.5,3.5,5.3,1680
1685127600,41.0,75.0,1000.82,4.3,4.3,6.6,1680
1683766800,39.0,75.0,1002.38,2.7,2.7,4.2,1680
1686142800,51.0,71.0,1000.58,0.9,0.9,1.8,1680
1679234400,33.0,69.0,1000.72,1.2,1.2,2.0,1680
1679256000,43.0,74.0,1002.02,5.9,5.9,8.4,1680
1679241600,33.0,73.0,1001.97,3.8,3.8,5.6,1680
1677276000,66.0,59.0,1001.29,0.7,0.7,1.3,1680
1686700800,38.0,84.0,1001.07,8.5,8.5,12.4,1680
1686776400,46.0,79.0,1000.24,21.3,21.5,30.1,1680
1686736800,57.0,71.0,1000.67,6.4,6.4,9.5,1680
1686769200,48.0,77.0,1001.14,18.4,18.5,26.0,1680
1674457200,22.0,61.0,1000.03,0.3,0.3,0.5,1680
1684713600,36.0,89.0,999.48,14.2,14.2,20.0,1680
1684778400,46.0,82.0,1000.48,20.8,20.9,28.5,1680
1674118800,51.0,55.0,1008.23,5.1,5.1,7.4,1680
1685754000,36.0,83.0,999.66,6.2,6.2,9.1,1680
1685797200,55.0,67.0,1000.19,10.1,10.1,14.6,1680
1679724000,48.0,63.0,1008.12,3.2,3.2,4.7,1680
1679702400,30.0,75.0,1006.78,1.3,1.3,2.2,1680
1685268000,53.0,71.0,999.49,10.0,10.0,14.1,1680
1673506800,58.0,60.0,1010.27,10.3,10.3,14.4,1680
1678680000,58.0,68.0,1007.32,7.6,7.6,10.9,1680
1674921600,38.0,62.0,1003.12,13.0,13.0,17.7,1680
1674889200,41.0,59.0,1001.81,14.4,14.4,19.8,1680
1674896400,44.0,57.0,1001.24,16.8,16.8,23.4,1680
1674885600,40.0,61.0,1001.83,12.0,12.0,16.5,1680
1674867600,25.0,74.0,1001.6,8.1,8.1,11.4,1680
1677967200,35.0,73.0,1000.78,2.0,2.0,3.2,1680
1672833600,63.0,67.0,1004.9,4.1,4.1,6.2,1680
1672808400,62.0,67.0,1005.95,7.7,7.7,11.1,1680
1672790400,58.0,68.0,1004.04,1.6,1.6,2.8,1680
1674705600,31.0,65.0,1010.32,10.6,10.6,14.5,1680
1687039200,31.0,96.0,999.05,9.2,9.2,13.5,1680
1686999600,60.0,73.0,1001.72,16.4,16.4,22.5,1680
1676134800,46.0,69.0,999.92,8.4,8.4,11.9,1680
1676116800,31.0,63.0,999.15,1.7,1.7,2.8,1680
1683993600,47.0,78.0,998.63,23.6,24.5,33.8,1680
1683943200,42.0,79.0,998.9,7.7,7.7,11.3,1680
1678662000,41.0,81.0,1005.14,5.3,5.3,7.8,1680
1673816400,50.0,69.0,997.08,1.6,1.6,2.6,1680
1686877200,44.0,81.0,998.11,8.4,8.4,12.3,1680
1686949200,37.0,89.0,1000.75,15.2,15.2,21.5,1680
1687766400,48.0,73.0,1001.42,6.6,6.6,9.9,1680
1687741200,31.0,87.0,1000.46,6.5,6.5,9.9,1680
1676170800,43.0,65.0,999.63,4.0,4.0,5.8,1680
1676239200,29.0,75.0,996.19,4.9,4.9,7.1,1680
1684551600,49.0,76.0,1003.94,6.5,6.5,9.4,1680
1684594800,53.0,76.0,1004.64,22.9,23.4,31.5,1680
1680973200,38.0,76.0,1004.71,5.5,5.5,8.1,1680
1676826000,25.0,69.0,1003.82,15.6,15.6,21.5,1680
1683561600,45.0,74.0,1004.01,13.1,13.1,18.4,1680
1684263600,38.0,88.0,1002.91,24.6,25.8,35.2,1680
1684234800,58.0,72.0,1002.01,21.8,22.1,30.0,1680
1673143200,40.0,69.0,1006.71,8.0,8.0,11.6,1680
1673146800,44.0,68.0,1006.74,13.6,13.6,19.2,1680
1683162000,39.0,71.0,997.84,0.7,0.7,1.4,1680
1678111200,58.0,60.0,1006.88,3.0,3.0,4.5,1680
1678107600,59.0,61.0,1006.52,1.9,1.9,3.0,1680
1680271200,51.0,55.0,1008.4,6.3,6.3,9.3,1680
1676545200,38.0,50.0,1010.35,3.9,3.9,5.8,1680
1676581200,12.0,77.0,1008.61,1.2,1.2,2.2,1680
1687230000,47.0,78.0,1000.46,4.0,4.0,6.0,1680
1687248000,54.0,73.0,1001.65,3.9,3.9,5.8,1680
1678935600,65.0,63.0,1001.32,5.4,5.4,7.6,1680
1680001200,33.0,62.0,1004.2,1.5,1.5,2.4,1680
1680008400,35.0,60.0,1004.2,2.8,2.8,4.1,1680
1679320800,63.0,66.0,999.48,11.2,11.2,15.4,1680
1679281200,59.0,66.0,1000.56,5.6,5.6,8.0,1680
1679338800,47.0,74.0,1000.35,7.5,7.5,10.8,1680
1684998000,48.0,72.0,999.21,3.5,3.5,5.3,1680
1685037600,39.0,77.0,999.18,3.7,3.7,5.6,1680
1678766400,59.0,68.0,1005.72,11.5,11.5,16.2,1680
1682208000,22.0,95.0,994.56,5.6,5.6,8.7,1680
1677042000,53.0,62.0,989.71,2.9,2.9,4.3,1680
1677038400,58.0,64.0,990.64,3.5,3.5,5.2,1680
1673622000,51.0,59.0,1008.17,2.8,2.8,4.2,1680
1685401200,38.0,83.0,1000.41,6.8,6.8,10.0,1680
1672650000,49.0,58.0,998.04,7.3,7.4,13.1,1680
1681095600,40.0,77.0,1003.35,8.2,8.2,11.4,1680
1675969200,16.0,89.0,1008.7,0.8,0.8,1.6,1680
1679839200,47.0,53.0,1006.23,5.1,5.1,7.8,1680
1681250400,30.0,89.0,1000.31,20.9,21.1,28.8,1680
1681239600,35.0,85.0,1002.11,28.5,31.1,42.0,1680
1674781200,21.0,75.0,1011.38,1.6,1.6,2.7,1680
1674828000,43.0,53.0,1009.47,4.1,4.1,6.2,1680
1674846000,17.0,80.0,1006.26,2.4,2.4,3.8,1680
1680062400,36.0,68.0,1002.97,3.1,3.1,4.7,1680
1673049600,39.0,72.0,1008.28,2.9,2.9,4.7,1680
1680148800,47.0,63.0,999.13,1.3,1.3,2.2,1680
1680163200,58.0,57.0,999.29,1.2,1.2,2.3,1680
1680138000,37.0,66.0,998.68,1.0,1.0,1.7,1680
1685566800,53.0,71.0,999.91,2.9,2.9,4.6,1680
1677798000,26.0,76.0,1003.59,1.4,1.4,2.5,1680
1677729600,31.0,57.0,998.21,0.4,0.4,0.9,1680
1674522000,21.0,70.0,1003.81,1.0,1.0,1.7,1680
1674579600,29.0,68.0,1013.03,5.2,5.2,7.4,1680
1684443600,37.0,87.0,999.65,12.8,12.8,18.1,1680
1684375200,43.0,80.0,996.78,10.0,10.0,14.2,1680
1684404000,54.0,71.0,996.78,12.3,12.3,17.3,1680
1678413600,34.0,71.0,1004.74,5.8,5.8,8.5,1680
1678424400,44.0,67.0,1006.4,2.6,2.6,4.1,1680
1678478400,65.0,66.0,1004.1,6.4,6.4,9.1,1680
1676638800,24.0,56.0,1004.48,1.7,1.7,2.7,1680
1687993200,,,,10.3,10.3,14.9,1680
1687939200,,,,5.6,5.6,8.7,1680
1687968000,,,,14.9,14.9,21.5,1680
1687928400,,,,6.4,6.4,9.5,1680
1673938800,52.0,60.0,997.04,1.5,1.5,2.6,1680
1679079600,36.0,79.0,1003.45,14.4,14.4,19.8,1680
1681351200,52.0,70.0,995.62,5.1,5.1,7.6,1680
1681416000,57.0,66.0,996.96,3.7,3.7,5.6,1680
1678903200,68.0,70.0,1000.33,0.8,0.8,1.5,1680
1687366800,34.0,86.0,1001.07,6.6,6.6,9.7,1680
1674226800,48.0,54.0,1008.5,3.6,3.6,5.5,1680
1679421600,66.0,64.0,993.31,0.5,0.5,0.9,1680
1679385600,63.0,62.0,998.22,1.1,1.1,1.9,1680
1679356800,45.0,71.0,998.77,1.2,1.2,2.2,1680
1683316800,33.0,79.0,1004.74,3.1,3.1,4.8,1680
1683320400,32.0,82.0,1004.38,9.0,9.0,13.0,1680
1674414000,35.0,72.0,1002.01,9.9,9.9,14.0,1680
1674421200,26.0,75.0,998.97,9.8,9.8,14.0,1680
1674356400,37.0,63.0,1009.88,21.2,21.8,29.3,1680
1684332000,57.0,71.0,999.96,22.9,23.3,31.0,1680
1684324800,58.0,70.0,1000.25,22.2,22.4,29.9,1680
1682463600,35.0,86.0,997.58,13.8,13.8,19.6,1680
1682395200,50.0,73.0,998.85,11.2,11.2,15.8,1680
1683680400,42.0,75.0,1000.15,3.5,3.5,5.4,1680
1683712800,51.0,67.0,1001.43,2.4,2.4,3.8,1680
1677603600,50.0,66.0,1005.08,2.2,2.2,3.5,1680
1677607200,41.0,68.0,1005.32,1.1,1.1,1.8,1680
1676707200,29.0,60.0,1002.6,19.3,20.9,28.1,1680
1674615600,36.0,65.0,1010.34,13.4,13.4,18.4,1680
1681700400,47.0,71.0,1002.29,8.5,8.5,12.0,1680
1681747200,55.0,67.0,1002.49,19.2,19.2,26.2,1680
1687413600,41.0,77.0,1000.34,3.4,3.4,5.0,1680
1675252800,41.0,49.0,1005.48,4.6,4.6,8.1,1680
1675249200,39.0,51.0,1005.73,3.1,3.1,4.8,1680
1681920000,44.0,70.0,1004.67,5.3,5.3,7.9,1680
1681934400,24.0,85.0,1003.35,5.2,5.2,7.6,1680
1679475600,63.0,58.0,998.09,0.5,0.5,0.9,1680
1673874000,67.0,60.0,992.6,0.9,0.9,1.5,1680
1683388800,43.0,73.0,1005.42,2.6,2.6,4.2,1680
1686801600,53.0,74.0,999.52,9.6,9.6,13.9,1680
1675098000,51.0,63.0,1001.58,0.3,0.3,0.7,1680
1675116000,32.0,70.0,999.03,0.6,0.6,1.2,1680
1682564400,44.0,77.0,999.4,13.7,13.7,19.3,1680
